way_id,highway,name,oneway,maxspeed_kmh,node_refs
1160382928,unclassified,,no,30,10792292833 10792292834 10792292835 10792292836 10792292837 10792292838
1160392230,service,,no,15,10792321393 10792321394 10792321395 10802135415 10792321396 10792321397 10802135414 10792321398 10792321399 10792321400 10802135413 10792321401 10792321402 10792321403 10802135412 10792321404 10792388005 10792388006 10792388007
1160392231,service,,no,15,6517455377 10792388019 10792388020 10792388021 10792388022 10792388023 10792388024 10792388049 10792388050 10792388051 10792388052 10792388053 10792388054 10792388055 10792388056 10792388057
1160392232,service,,no,15,10792388054 10792388058 10792388059 10792388060 10792388061 10792388074 10792388062 10792388063
1160392233,service,,no,15,10792388074 10792388075 10792388076
1160392235,service,,no,15,6517455376 10792388089 10792388090 10792388091 10792388092 10792388093 10792388094 10792388095 10792388096 10792388097 10792388063
1160392236,service,,no,15,10792388098 10792388099 10792388100 10792388101 10792388102 10792388103 10792388104 10792388105
1160493141,residential,,no,25,7725305925 10793266586 10793266587 10793266588
1160607885,unclassified,,no,30,10794426350 10794426351 10794426352 10956757004 10794426353 10794426354 10794426355 10794426356 10794426357 10794426358 10794426359 10794426360 10794426361
1160608852,unclassified,,no,30,10956762117 10794436614 10794436615 10956762116 10956762115 10794436616 10794436617 10956762114 10794436618 10956762113 10794436619 10794436620 10956762135 10794436621 10956762136
1160608853,service,,no,15,10794436624 10794436625 10956762132 10794436626 10956762176 10794436627 10794436628
1160608854,service,,no,15,10794436619 10956762133 10956762134 10794436630 10794436631 10794436635 10794436632 10794436633
1160608855,service,,no,15,10794436631 10794436634
1160608856,service,,no,15,10794436635 10794436636 10794436637 10794436638 10794436639 10794436640
1160608857,service,,no,15,10794436631 10794436641 10794436642
1160608871,service,,no,15,10794436699 10794436700 10794436701 10794436702
1160608898,unclassified,,no,30,10794436882 10956762307 10794436906 10794436883 10956762306 10794436884 10956762305 10956762304 10956762303 10794436885 10956762301 10956762302 10794436886 10794436887
1160608899,unclassified,,no,30,10794436885 10956762300 10956762295 10794436888 10956762299 10956762310 10794436889 10956762298 10794436890 10794436891
1160608902,service,,no,15,10794436900 10794436919 10794436902 10956762293 10794436903 10794436904 10794436905 10794436911 10794436906
1160608903,service,,no,15,10794436907 10794436908 10956762297 10794436909 10956762308 10956762309 10794436922
1160608904,service,,no,15,10794436911 10794436912 10794436913 10794436921 10794436902
1160608905,service,,no,15,10794436900 10956762291 10794436915 10956762292 10794436916 10794436917 10794436918 10956762290 10794436919
1160608906,service,,no,15,10794436917 10794436920 10794436921
1160608935,unclassified,,no,30,4063630333 10956916494 10956916493 10956916492 10956916491 10956851898 10794437050 10956916486 10956916485 10794437051 10956916484 10956916483 10794437052 10956916482 10794437053 10794437054 10956796255 10956916449 10794437055 10794437056 10794437057 10956916503 10956916502 10794437058
1160622458,unclassified,,no,30,10794709748 10956790589 10794709749 10794709750 10956790590 10794709751 10794709752 10794709753 10956790591 10794709754 10956790592 10956796154 10794709755 10794709756 10956790593 10794709757 10794709758 10794709759 10956796014 10956796015 10794709760 10956796016 10794709761 10956796017 10794709762 10956796018 10794709763 10956796019 10794709764 10956796020 10794709765 10956796021 10956796022 10794709766 10794709767 10956796023 10794709768 10956796024 10794709769 10794709770 10956796121 10794709771 10794709772 10794709773 10794709774 10794709775 10794709776 10794709777 10794709778 10794709779 10956851715 10794709780 10794709781 10956851716 10794709782 10794709783 10794709784 10794709785 10956796201 10794709786 10794709787 10956796200 10794709788 10956796199 10794709789 10956796198 10794709790 10956796197 10794709791 10794709792 10956796196 10794709793 10794709794 10794709795
1160625850,unclassified,,no,30,10794709784 10794744187 10956796053 10794744188 10956796052 10794744189 10956796051 10794744190 10956851777 10956796050 10794744191 10956796049 10956796048 10956796047 10956796054 10794744192 10956796046 10794744193 10794744194 10956796045 10956796044 10794744195 10956796043 10956796042 10794744196 10956796041 10794744197 10956796040 10956796039 10794744198 10956796038 10956796037 10794744199 10956796036 10956796035 10956851832 10794744200 10956796034 10956796033 10794744201 10956796032 10956796031 10794744202 10956796030 10956796029 10794744203 10956796028 10794744204 10956796027 10794744205 10956796026 10956796025 10794709769
1160625851,service,,no,15,10794744209 10956796132 10956796133 10794744210 10956796134 10956796135
1160625852,unclassified,,no,30,10794744201 10956796142 10956796143 10794744211
1160625853,unclassified,,no,30,10794744212 10957057624 10957057625 10794744213 10957057626 10794744214 10794744215 10957057627 10957057628 10794744216 10794744217 10957057629 10794744218 10957057630 10794744219 10957057631 10794744220 10957057619 10794744221 10957057618 10794744222 10957057617 10957057616 10794744223 10957057615 10794744224 10957057614 10957057613 10794744225 10957057612 10957057611 10794744226 10957057610 10794744227 10957057609 10794744228 10957057608 10957057607 10957057606 10957057605 9603017796
1160625854,unclassified,,no,30,10794744229 10956851893 10956851892 10794744230
1160625855,unclassified,,no,30,10794744229 10956851896 10794744231 10956915778 10794744232 10956915779 10956915780 10794744233 10794744234 10956915781 10794744235 10794744236 10956915782 10794744237 10956915783 10794744238 10956915784 10956915785 10794744239 10956915786 10956915787 10956915788 10956915789 10956915790 10956915791 10956915792 10956915793 10956915794 10956915795 10956915796 10956915797 10956915798 10956915799 10956915800 10956915801 10956915802
1160625865,unclassified,,no,30,3997740538 10956851943 10956851942 10956915739 10956851941 10794744308 10794744309 10956851939 10956851940 10794744310 10956851938 10794744311 10956851937 10794744312 10956851936 10794744313 10956851935 10794744314 10794744315 10794744316 10956851934 10956851933 10794744317 10956851932 10956851931 10794744318 10956851930 10956851929 10956851928 10794744319 10794744320 10956851927 10794744321 10956851926 10794744322 10794744323 10956851925 10956851924 10794744324 10794744325 10956851923 10794744326 10956851922 10956851921 10794744327 10956851920 10794744328 10794744329
1160625867,unclassified,,no,30,10794744337 10794744338 10794744339 10956915764 10956915765 10794744340 10956915766 10794744341 10956915767 10794744342 10956915768 10794744343 10956915769 10956915770 10956915771 10794744344 10956915772 10794744345 10956915773 10794744346 10956915775 10794744347 10956915774 10794744348 10794744349 10794744350 10956915776 10956915777 10943644358 4665664936
1160625868,unclassified,,no,30,10794744365 10957057669 10794744366 10957057670 10957057671 10957057672 10957057791 10794744367 10957057790 10957057673 10794744368 10957057674 10794744369 10794744370 10957057675 10957057676 10794744371 10957057677 10794744379 10794744372 10957057683 10957057678 10957057684 10957057685 10957057686 10957057687 10794744373 10957057688 10794744374 10957057689 10957057690 10957057691 10957057692 10794744375 10957057693 10794744376
1160625869,unclassified,,no,30,10794744356 10957057650 10957057651 10957057681 10794744377 10957057680 10957057682 10794744378 10957057679 10957057683
1160625870,unclassified,,no,30,10794744380 10957057758 10794744381 10957057757 10794744382 10957057756 10957057755 10794744383 10957057660 10957057812 10794744384
1160625871,unclassified,,no,30,10794744385 10957057754 10794744386 10957057753 10957057752 10957057751 10957057750 10794744387 10957057805 10957057806 10957057807 10794744388 10957057808 10794744389 10957057809 10794744390 10957057810 10794744365
1160625872,unclassified,,no,30,10794744391 10794744392 10957057749 10794744361 10957057772 10957057773 10957057774 10794743857 10794744393 10957057776 10794744394 10957057777 10794744395 10957057778 10794744366 10957057779 10794744396 10957057780 10957057781 10794744397 10794744398
1160625873,unclassified,,no,30,10794744365 10957057668 10794744399 10957057811 10794744400 10794744401 10957057799 10957057800 10957057801 10957057802 10957057803 10957057804
1160625874,unclassified,,no,30,10794744355 10957057644 10957057645 10957057711 10957057646 10957057647 10794744402 10957057712 10957057713 10957057714 10794744403 10957057715 10957057716 10957037174 10794744404 10957057717 10957057718 10794744405 10794744406 10957057719 10794744407 10957057720 10957057721 10957057722 10957057723 10957057724 10957057725
1160625875,unclassified,,no,30,10794744360 10957057748 10794744408 10957057747 10794744409 10957057737 10957057736 10794744410 10794744411 10957057734 10794744412
1160626339,residential,,no,25,10794748862 10794748863 10794748864 10794748865 10794748866 10794748867 10794748868
1160632624,residential,,no,25,10794806587 10794806588 10794806589 10794806590 10794806591 10794806592 10794806593 10794806594 10794806595 10794806596
1160632625,residential,,no,25,10794806589 10794806597 10794806598 10794806599 10794806600 10794806601 10794806602 10794806603
1160808769,residential,,no,25,10796551139 10796551140 10796551141 10796551142 10796551143 10796551144 10796551145
1160808788,residential,,no,25,10796551255 10796551256 10796551257 10796551258 10796551259 10796551260 10796551261 10796551262
1160817660,residential,,no,25,10796633252 10796633253 10796633254 10796633255
1160819346,residential,,no,25,3793517147 10796644099 10796644100
1160822907,path,,no,5,10796678470 10796678480 10796678471 10796678472 10796678493 10796678473 10796678494 10796678474 10796678475 10796678476 10796678477 10796678495 10796678478 10796678496 10796678479 10796678470
1160822908,path,,no,5,10796678480 10796678484 10796678481 10796678482
1160822910,path,,no,5,10796678486 10796678488 10796678489 10796678490 10796678491
1160823101,path,,no,5,4804116416 10796662771 10796662772 10796662773
1160823102,residential,,no,25,10796662778 12264371037 12264371035 12264371036 10796662779 10796662780 10796662781 10796662782
1160823434,path,,no,5,10796682914 10796682915 10796682916 10796682917 10796682918
1160823705,footway,улица Каргалинская (Достык),no,5,294984404 10796682083
1160824045,residential,улица Каргалинская,no,25,10796682083 294985533
1160824046,residential,улица Трудовая,yes,25,296044452 4355757867 296047756 4355757889 294985533
1160824047,residential,улица Каргалинская,no,25,294985533 294988787
1160824048,residential,улица Серёгина,no,25,294988787 6913817218 294985506
1160851718,residential,,no,25,9602863006 12830348844 10796962053
1160858224,residential,улица Муратбекова,no,25,1840406961 13455409327 9604762402 9602745587
1160860220,tertiary,Ақадыр көшесі,no,40,1839314114 9605235178 3131264450 1839313841 9605211169 5833529227 4835550506
1161106978,living_street,,no,10,10799488486 11193426857 11193426856 3923604344 11193426854 11193426853 11193426852 11193426851 10799488487 11193426848 11193426847 10799488488 11193426846 11193426845 10799488489 11193426844 11193426843 11193426842 11193426841 10799488490 11193426840 11193426839 11193426838 11193426837 10799488491 11193426836 10799488492 11193426835 11193426834 11193426833 10799488493 11193426832 11193426831 10800594720 11193426830 11193426829 10799488494 11193426825 11193426824 11193426823 10799488495 11193426822 11193426821 10799488496 11193426820 11193426819 11193426818 10799488497 11193426816 11193426817 11193426815 11193426814 10799488498 11193426813 11193426812 11193426811 11204534599 11193426810 11193426809 10799488499 11193426808 10799488500 11193426807 10799488501 11193426806 11193426805 10799488502 11193426804 11193426803 11193426802 10799488503 11193426801 11193426800 11193426799 10799488504 11193426798 11193426797 11193426796 11193426795 10799488505 11193426794 10799488506 11193426793 10799488507 10799488508 11193426792 10799488509 10799488510 11193426791 10799488511 11193426790 10799488696 10799488512 11193426788 10799488513 11193426787 11193426786 10799488514 10799488515 11193426784 11193426785 10799488516 11193426783 10799488517 10799488518 11193426782 11193426781 10799488630 10799488519 10799488520 10799488521 10799488522 10799488523 10799488524 10799488525 11193426899 11193426900 10799488606 10799488526 11193426934 11193426898 11193426936 10799488527 11193426897 11193426896 10799488528 11193426895 11193426894 11193426893 10799488529 11193426892 11193426920 10799488530
